Territorio,CEDI,Subcanal,Tamaño Industria,Codigo Cliente,Ventas Promedio,Espacio Total m2,Racks Actuales,Deuda
Occidente,3931,Tortillería,PEQUEÑO,500136213,218.18,24,3,74
Occidente,3931,Frutas y Verduras,PEQUEÑO,500412142,188.28,36,2,190
Occidente,3931,Frutas y Verduras,PEQUEÑO,500134013,334.05,42,4,174
Occidente,3937,Panaderia / Pastelería,MEDIANO,500140501,170.7,64,2,91
Occidente,3937,Frutas y Verduras,PEQUEÑO,500144260,408.95,42,2,149
Occidente,3931,Farmacia Independiente,PEQUEÑO,500136928,127.67,36,2,25
Occidente,3931,Farmacia Independiente,PEQUEÑO,500135502,209.09,0,1,93
Occidente,3931,Farmacia Independiente,MEDIANO,500136931,123.59,16,4,136
Occidente,3931,Frutas y Verduras,GRANDE,500133070,351.38,30,2,19
Occidente,3931,Frutas y Verduras,PEQUEÑO,510192879,275.58,49,3,37
Occidente,3931,Frutas y Verduras,MEDIANO,500136993,404.77,48,3,40
Occidente,3931,Farmacia Independiente,PEQUEÑO,500412565,300.85,NA,0,54
Occidente,3937,Frutas y Verduras,PEQUEÑO,510339381,188.26,24,0,149
Occidente,3931,Frutas y Verduras,GRANDE,500134373,527.76,35,3,114
Occidente,3931,Frutas y Verduras,MEDIANO,510146945,364.99,38,3,133
Occidente,3931,Frutas y Verduras,MEDIANO,500133945,382.67,12,2,173
Occidente,3931,Frutas y Verduras,MEDIANO,500134908,389.66,12,4,120
Occidente,3931,Tortillería,PEQUEÑO,500136111,239.98,48,2,173
Occidente,3931,Frutas y Verduras,MEDIANO,500202860,466.96,32,4,27
Occidente,3931,Frutas y Verduras,PEQUEÑO,500135094,317.49,42,3,159
Occidente,3931,Frutas y Verduras,MEDIANO,500137700,89.71,25,1,109
Occidente,3931,Frutas y Verduras,PEQUEÑO,500136221,376.88,45,4,145
Occidente,3931,Frutas y Verduras,PEQUEÑO,500133971,215.9,30,1,127
Occidente,3931,Tortillería,PEQUEÑO,500412711,103.26,25,1,110
Occidente,3931,Frutas y Verduras,MEDIANO,500134461,275.68,49,2,190
Occidente,3932,Tortillería,PEQUEÑO,500141019,385.03,0,2,127
Occidente,3931,Farmacia Independiente,MEDIANO,500139745,326.83,24,0,99
Occidente,3937,Frutas y Verduras,PEQUEÑO,500143522,95.59,20,1,76
Occidente,3936,Farmacia Independiente,PEQUEÑO,500142060,249.75,0,2,77
Occidente,3931,Farmacia Independiente,GRANDE,500134367,194.64,30,2,144
Occidente,3931,Tortillería,PEQUEÑO,500132261,210.59,36,2,24
Occidente,3931,Frutas y Verduras,MEDIANO,500136146,326.77,30,2,182
Occidente,3931,Frutas y Verduras,MEDIANO,500131441,102.31,20,3,130
Occidente,3931,Tortillería,MEDIANO,500131591,468.88,30,3,155
Occidente,3937,Frutas y Verduras,PEQUEÑO,500142862,209.46,48,2,44
Occidente,3931,Frutas y Verduras,PEQUEÑO,500133012,260.77,16,1,189
Occidente,3931,Frutas y Verduras,PEQUEÑO,500131373,152.68,30,1,131
Occidente,3931,Tortillería,PEQUEÑO,500135198,305.66,35,2,173
Occidente,3933,Tortillería,PEQUEÑO,500131865,189.55,8,4,39
Occidente,3931,Frutas y Verduras,PEQUEÑO,510071384,77.39,28,0,32
Occidente,3931,Frutas y Verduras,MEDIANO,500136445,375.71,35,2,50
Occidente,3931,Tortillería,PEQUEÑO,500411490,263.59,0,0,175
Occidente,3935,Panaderia / Pastelería,PEQUEÑO,500141474,129.53,25,3,127
Occidente,3931,Frutas y Verduras,PEQUEÑO,500134149,201.99,20,2,59
Occidente,3931,Frutas y Verduras,PEQUEÑO,500426433,368.14,25,0,181
Noreste,3301,Abarrotes,MEDIANO,500378360,168.87,43.8,3,18
Noreste,3301,Abarrotes,GRANDE,510106681,715.12,20.4,0,33
Noreste,3301,Abarrotes,MEDIANO,500378584,398.46,35.1,3,116
Noreste,3304,Abarrotes,PEQUEÑO,500375163,266.56,25.5,3,190
Noreste,3301,Abarrotes,GRANDE,500381642,561.77,28.1,5,116
Noreste,3301,Abarrotes,GRANDE,500379965,610.94,42.2,5,17
Noreste,3301,Abarrotes,GRANDE,500380417,296.68,32.8,1,133
Noreste,3301,Abarrotes,MEDIANO,500382579,315.38,35.5,3,131
Noreste,3301,Abarrotes,GRANDE,500381458,293.57,35.4,3,74
Noreste,3301,Abarrotes,PEQUEÑO,500377666,110.61,15.8,1,80
Noreste,3301,Abarrotes,MEDIANO,500375491,325.98,20.8,3,157
Noreste,3301,Abarrotes,MEDIANO,500375311,271.84,25.5,2,19
Noreste,3301,Abarrotes,GRANDE,500380207,540.14,0,3,27
Noreste,3301,Abarrotes,PEQUEÑO,500375106,188.22,25.5,3,194
Noreste,3307,Abarrotes,MEDIANO,510352349,169.47,30,0,155
Noreste,3301,Abarrotes,GRANDE,500379012,642.68,30.5,2,99
Noreste,3301,Abarrotes,MEDIANO,500381651,362.63,12,3,191
Noreste,3301,Abarrotes,GRANDE,500379004,358.35,32.5,3,191
Noreste,3301,Abarrotes,MEDIANO,500381414,902.83,28.7,3,55
Noreste,3301,Abarrotes,GRANDE,500378418,1011.39,11.3,2,81
Noreste,3301,Abarrotes,GRANDE,500379348,819.89,28.8,4,72
Noreste,3301,Abarrotes,PEQUEÑO,500376441,312.72,25.4,2,171
Noreste,3301,Abarrotes,PEQUEÑO,500376426,381.88,25.1,5,156
Noreste,3301,Abarrotes,PEQUEÑO,500381371,216.99,12.5,2,129
Noreste,3301,Abarrotes,GRANDE,500376656,616.21,0,2,100
Noreste,3301,Abarrotes,MEDIANO,510193604,812.19,25.4,3,45
Noreste,3301,Abarrotes,MEDIANO,500381131,832.84,20.5,1,42
Noreste,3301,Abarrotes,GRANDE,500376016,766.84,25.9,3,143
Noreste,3301,Abarrotes,MEDIANO,500379437,723.42,22.5,4,54
Noreste,3301,Abarrotes,PEQUEÑO,500377053,269.41,22.1,2,183
Noreste,3301,Abarrotes,GRANDE,500381733,583.88,0,3,125
Noreste,3301,Abarrotes,PEQUEÑO,500390103,373.52,12.4,1,144
Noreste,3301,Abarrotes,MEDIANO,500381310,347.74,25.9,5,67
Noreste,3301,Abarrotes,PEQUEÑO,500377641,151.42,22.5,2,45
Noreste,3301,Abarrotes,MEDIANO,500381334,322.63,12.5,2,142
Noreste,3301,Abarrotes,MEDIANO,510106732,277.46,0,0,54
Noreste,3301,Abarrotes,MEDIANO,500376880,527.47,9.6,2,159
Noreste,3301,Abarrotes,MEDIANO,500381398,778.96,36.4,4,24
Noreste,3301,Abarrotes,PEQUEÑO,500376823,230.12,15.2,3,74
Noreste,3301,Abarrotes,GRANDE,500378927,591.31,25.4,3,165
Noreste,3301,Abarrotes,GRANDE,500378990,875.96,33.2,3,16
Noreste,3304,Abarrotes,PEQUEÑO,500374493,335.59,28.2,3,55
Noreste,3301,Abarrotes,GRANDE,500378232,735.57,20.4,3,150
Noreste,3307,Abarrotes,PEQUEÑO,510352266,193.45,25.4,0,117
Noreste,3301,Abarrotes,GRANDE,500378514,1067.13,12.4,3,137
Noreste,3301,Abarrotes,GRANDE,500383010,460.64,25.1,3,94
Noreste,3301,Abarrotes,MEDIANO,500375556,572.93,16.4,4,17
Noreste,3301,Abarrotes,GRANDE,500377640,443.1,30.6,2,181
Noreste,3301,Abarrotes,GRANDE,500378091,603.55,30.4,3,124
Noreste,3301,Abarrotes,GRANDE,500379900,520.22,30.8,4,197
Noreste,3301,Abarrotes,PEQUEÑO,500381455,146.8,15.4,2,147
Noreste,3301,Abarrotes,MEDIANO,500380845,502.93,35.1,4,95
Noreste,3301,Abarrotes,MEDIANO,500377878,209.38,59.4,2,131
Noreste,3301,Abarrotes,MEDIANO,500375755,496.42,0,5,99
Noreste,3301,Abarrotes,GRANDE,500379184,614.78,38.6,3,69
Noreste,3301,Abarrotes,GRANDE,500379192,414.64,32.9,3,156
Noreste,3301,Abarrotes,PEQUEÑO,500378090,278.65,16.4,2,41
Noreste,3301,Abarrotes,GRANDE,500382007,397.06,0,3,147
Noreste,3301,Abarrotes,PEQUEÑO,500382071,156.2,30.1,3,179
Noreste,3301,Abarrotes,MEDIANO,500381206,375.55,16,4,124
Noreste,3301,Abarrotes,GRANDE,500378561,539.34,16.8,3,103
Noreste,3301,Abarrotes,PEQUEÑO,500381903,236.15,12.6,2,107
Noreste,3307,Abarrotes,PEQUEÑO,510352239,145.58,9,0,125
Noreste,3301,Abarrotes,MEDIANO,500377310,304.63,12.4,2,76
Noreste,3301,Abarrotes,MEDIANO,500377301,115.34,34.5,3,187
Noreste,3301,Abarrotes,GRANDE,500375906,514.77,46.1,2,33
Noreste,3301,Abarrotes,GRANDE,500374999,319.79,20.5,4,76
Noreste,3301,Abarrotes,GRANDE,500375804,566.25,54.8,3,170
Noreste,3301,Abarrotes,GRANDE,500375614,319.68,35.1,3,196
Noreste,3301,Abarrotes,MEDIANO,500377033,441.97,16.4,2,44
Noreste,3301,Abarrotes,MEDIANO,500379035,265.1,9,2,192
Noreste,3301,Abarrotes,PEQUEÑO,500376523,115.7,40.2,3,152
Noreste,3301,Abarrotes,PEQUEÑO,500377703,214.4,15.2,3,89
Noreste,3307,Abarrotes,PEQUEÑO,510352186,186.76,22.1,0,171
Noreste,3301,Abarrotes,PEQUEÑO,500375428,158.04,36.5,4,159
Noreste,3301,Tortillería,PEQUEÑO,510106820,255.62,9.6,0,192
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,500377249,278.43,20,1,192
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,500378560,384.09,34.1,2,44
Noreste,3304,Farmacia Independiente,PEQUEÑO,500375178,116.9,0,2,196
Noreste,3301,Tortillería,MEDIANO,500378904,470.3,25.6,1,135
Noreste,3301,Tortillería,MEDIANO,500375265,345.85,35.5,1,31
Noreste,3301,Tortillería,PEQUEÑO,510107093,348.71,40.4,0,170
Noreste,3301,Tortillería,MEDIANO,500381416,445.85,25.6,2,62
Noreste,3301,Farmacia Independiente,PEQUEÑO,500386443,251.9,20.7,1,91
Noreste,3301,Tortillería,MEDIANO,500376591,665.61,25.1,3,96
Noreste,3305,Tortillería,PEQUEÑO,500375230,229.63,0,1,65
Noreste,3301,Tortillería,GRANDE,500374570,704.27,0,4,186
Noreste,3301,Farmacia Independiente,PEQUEÑO,510106588,278.91,25.5,0,162
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,500386147,450.84,20.15,2,40
Noreste,3301,Tortillería,PEQUEÑO,500381175,432.54,12.4,2,52
Noreste,3301,Tortillería,PEQUEÑO,500381194,224.91,0,2,105
Noreste,3301,Tortillería,GRANDE,500382505,1131.02,30,2,113
Noreste,3305,Tortillería,PEQUEÑO,500382902,281.69,12,2,128
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,510325344,184.51,28.1,0,39
Noreste,3305,Tortillería,MEDIANO,500375044,543.17,30.8,0,91
Noreste,3305,Tortillería,PEQUEÑO,500383392,118.15,28.1,1,36
Noreste,3305,Farmacia Independiente,PEQUEÑO,510351607,245.15,25,0,166
Noreste,3301,Tortillería,PEQUEÑO,500381760,514.71,9.4,2,80
Noreste,3307,Frutas y Verduras,PEQUEÑO,510352300,88.75,24,0,130
Noreste,3301,Tortillería,PEQUEÑO,500376744,247.8,29.5,2,23
Noreste,3301,Tortillería,GRANDE,500379177,852.21,15.4,3,86
Noreste,3301,Tortillería,PEQUEÑO,500381912,305.19,20.5,0,127
Noreste,3301,Panaderia / Pastelería,MEDIANO,500381407,222.55,25.23,3,141
Noreste,3301,Farmacia Independiente,PEQUEÑO,500381138,131.73,12.6,0,98
Noreste,3301,Tortillería,PEQUEÑO,500579743,272.74,88,1,79
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,510106656,303.6,25.5,0,155
Noreste,3304,Panaderia / Pastelería,MEDIANO,500374397,448.35,12.2,0,103
Noreste,3301,Panaderia / Pastelería,PEQUEÑO,500375885,138.58,9.2,2,90
Noreste,3301,Tortillería,PEQUEÑO,500378500,309.69,0,1,22
Noreste,3301,Tortillería,MEDIANO,500378856,389.08,15.3,3,145
Noreste,3301,Frutas y Verduras,GRANDE,500379746,963.54,25.4,2,133
Pacifico,3950,Abarrotes,PEQUEÑO,500093461,224.48,15,2,153
Pacifico,3950,Abarrotes,PEQUEÑO,500095953,55.12,28,1,125
Pacifico,3950,Abarrotes,MEDIANO,500093755,339.53,35,2,170
Pacifico,3950,Abarrotes,MEDIANO,500090049,391.53,0,4,95
Pacifico,3950,Abarrotes,MEDIANO,500096066,190.02,0,2,74
Pacifico,3951,Abarrotes,PEQUEÑO,500090097,207.23,0,2,133
Pacifico,3950,Abarrotes,PEQUEÑO,500095680,70.25,30,1,200
Pacifico,3950,Abarrotes,MEDIANO,500091436,267.41,20,3,94
Pacifico,3950,Abarrotes,PEQUEÑO,500091287,640.41,20,3,60
Pacifico,3950,Abarrotes,PEQUEÑO,500093780,98.73,16,2,12
Pacifico,3950,Abarrotes,PEQUEÑO,500089475,198.78,30,0,143
Pacifico,3950,Abarrotes,PEQUEÑO,500095908,197.09,35,3,45
Pacifico,3950,Abarrotes,PEQUEÑO,500095360,214.96,18,3,65
Pacifico,3950,Abarrotes,MEDIANO,500092787,162.44,56,2,185
Pacifico,3950,Abarrotes,PEQUEÑO,510194601,206.74,15,1,179
Pacifico,3950,Abarrotes,PEQUEÑO,500094074,135.55,35,2,200
Pacifico,3950,Abarrotes,PEQUEÑO,500092923,174.9,30,2,54
Pacifico,3951,Abarrotes,MEDIANO,500093953,85.63,36,1,99
Pacifico,3950,Abarrotes,PEQUEÑO,500090437,138.91,13,2,90
Pacifico,3950,Abarrotes,PEQUEÑO,500089945,205.94,40,1,168
Pacifico,3950,Abarrotes,PEQUEÑO,500093145,233.7,0,2,190
Pacifico,3951,Abarrotes,PEQUEÑO,500090746,106.73,40,1,171
Pacifico,3950,Abarrotes,PEQUEÑO,500094990,169.19,40,1,70
Pacifico,3950,Abarrotes,MEDIANO,500409183,166.23,0,0,194
Pacifico,3950,Abarrotes,PEQUEÑO,500094903,216.99,52,3,181
Pacifico,3950,Abarrotes,GRANDE,500093092,77.25,35,2,51
Pacifico,3950,Abarrotes,PEQUEÑO,500092537,346.41,20,4,36
Pacifico,3950,Abarrotes,PEQUEÑO,500404619,165.69,0,1,18
Pacifico,3950,Abarrotes,PEQUEÑO,500089931,105.74,20,1,55
Pacifico,3950,Abarrotes,PEQUEÑO,500090334,98.83,25,1,130
Pacifico,3950,Abarrotes,PEQUEÑO,500093469,247.9,42,2,28
Pacifico,3950,Abarrotes,PEQUEÑO,500095061,90.2,35,1,128
Pacifico,3950,Abarrotes,MEDIANO,500093943,423.45,36,3,187
Pacifico,3951,Abarrotes,PEQUEÑO,500094692,177.69,20,1,41
Pacifico,3952,Abarrotes,PEQUEÑO,510451256,87.34,35,0,114
Pacifico,3950,Abarrotes,PEQUEÑO,500095569,274.88,20,2,90
Pacifico,3950,Abarrotes,PEQUEÑO,500090492,206.88,54,3,197
Pacifico,3950,Abarrotes,PEQUEÑO,500096208,88.93,0,2,100
Pacifico,3951,Abarrotes,PEQUEÑO,500089745,253.3,40,3,11
Pacifico,3951,Abarrotes,PEQUEÑO,500093399,88.98,30,3,75
Pacifico,3952,Abarrotes,PEQUEÑO,500090707,119.65,48,2,73
Pacifico,3953,Abarrotes,PEQUEÑO,500095389,340.21,30,1,175
Pacifico,3952,Abarrotes,MEDIANO,500095521,95.41,35,1,107
Pacifico,3950,Abarrotes,MEDIANO,500094996,219.7,28,2,110
Pacifico,3950,Abarrotes,PEQUEÑO,500129419,110.4,36,2,133
Pacifico,3951,Abarrotes,PEQUEÑO,500583510,218.97,20,2,154
Pacifico,3950,Abarrotes,PEQUEÑO,500094678,95.47,64,1,67
Pacifico,3953,Abarrotes,MEDIANO,500094406,68.72,32,2,171
Pacifico,3951,Abarrotes,PEQUEÑO,500598459,149.37,40,1,73
Pacifico,3950,Abarrotes,PEQUEÑO,500093177,172.48,25,2,138
Pacifico,3950,Abarrotes,MEDIANO,500094758,163.74,32,2,114
Pacifico,3950,Abarrotes,PEQUEÑO,500093008,259.89,45,3,130
Pacifico,3950,Abarrotes,PEQUEÑO,500094230,91.76,40,1,159
Pacifico,3950,Abarrotes,PEQUEÑO,500094668,158.85,16,3,42
Pacifico,3951,Abarrotes,PEQUEÑO,510374295,221.34,0,0,73
Pacifico,3952,Abarrotes,GRANDE,500093582,452.29,35,2,14
Pacifico,3950,Abarrotes,MEDIANO,500093236,242.4,20,2,82
Pacifico,3950,Abarrotes,PEQUEÑO,500091446,189.85,0,2,76
Pacifico,3951,Abarrotes,PEQUEÑO,500093988,232.33,30,2,192
Pacifico,3950,Abarrotes,PEQUEÑO,500096225,176.61,25,1,96
Pacifico,3950,Abarrotes,PEQUEÑO,500093107,287.29,20,2,122
Pacifico,3950,Abarrotes,PEQUEÑO,500093126,153.24,12,2,53
Pacifico,3950,Abarrotes,PEQUEÑO,500095627,53.12,42,1,61
Pacifico,3950,Abarrotes,MEDIANO,500091550,308.15,40,3,104
Pacifico,3952,Abarrotes,PEQUEÑO,510374659,21.87,30,0,60
Pacifico,3950,Abarrotes,PEQUEÑO,500094451,82.36,35,1,115
Pacifico,3950,Abarrotes,PEQUEÑO,510209902,56.55,30,1,155
Pacifico,3950,Abarrotes,PEQUEÑO,500130696,89.12,48,1,182
Pacifico,3951,Abarrotes,GRANDE,500091575,509.86,35,2,187
Pacifico,3950,Abarrotes,MEDIANO,500091320,304.59,16,2,136
Pacifico,3950,Abarrotes,PEQUEÑO,500094751,134.1,0,3,73
Pacifico,3950,Abarrotes,PEQUEÑO,500093982,223.16,25,2,170
Pacifico,3950,Abarrotes,GRANDE,510145980,399.52,18,2,138
Pacifico,3950,Abarrotes,MEDIANO,500091504,301.48,0,3,58
Pacifico,3950,Abarrotes,PEQUEÑO,500093176,144.49,45,2,136
Pacifico,3950,Abarrotes,PEQUEÑO,500095505,116.6,50,1,183
Pacifico,3950,Abarrotes,MEDIANO,500089942,447.08,24,3,69
Pacifico,3950,Abarrotes,MEDIANO,500092716,325.29,150,0,158
Pacifico,3950,Abarrotes,PEQUEÑO,500290661,209.89,40,2,69
Pacifico,3950,Abarrotes,MEDIANO,500093734,226.48,32,3,162
Pacifico,3950,Abarrotes,PEQUEÑO,500090681,309.07,30,4,193
Pacifico,3952,Abarrotes,PEQUEÑO,500612726,37.94,32,0,24
Pacifico,3950,Abarrotes,MEDIANO,500089903,285.43,25,3,43
Pacifico,3951,Abarrotes,MEDIANO,500094086,375.76,48,3,27
Pacifico,3950,Abarrotes,MEDIANO,500089770,213.8,36,2,58
Pacifico,3950,Abarrotes,MEDIANO,500089905,174.59,30,2,75
Pacifico,3950,Abarrotes,PEQUEÑO,500092960,41.97,20,0,58
Pacifico,3950,Abarrotes,PEQUEÑO,500094485,117.86,30,1,156
Pacifico,3950,Abarrotes,PEQUEÑO,500093381,56.81,0,1,50
Pacifico,3950,Abarrotes,MEDIANO,500094237,661.77,0,2,192
Pacifico,3950,Abarrotes,MEDIANO,510423641,421.43,50,0,60
Pacifico,3950,Abarrotes,PEQUEÑO,500095552,108.15,50,3,76
Pacifico,3950,Tortillería,PEQUEÑO,500090521,119.45,0,1,143
Pacifico,3953,Frutas y Verduras,MEDIANO,500094753,515.22,36,2,78
Pacifico,3951,Tortillería,PEQUEÑO,500590979,152.5,36,1,186
Pacifico,3950,Tortillería,MEDIANO,500095996,394.61,25,3,89
Pacifico,3950,Tortillería,PEQUEÑO,500096011,282.36,0,2,58
Pacifico,3946,Abarrotes,PEQUEÑO,500110040,303.22,42,2,84
Pacifico,3946,Abarrotes,PEQUEÑO,500110688,385.18,52,2,173
Pacifico,3946,Abarrotes,PEQUEÑO,500109960,225.34,0,2,87
Pacifico,3946,Abarrotes,GRANDE,500110037,421.37,110,1,200
Pacifico,3946,Abarrotes,GRANDE,500202737,679.03,32,4,17
Pacifico,3949,Abarrotes,GRANDE,500114279,151.25,36,2,84
Pacifico,3947,Abarrotes,PEQUEÑO,500568825,102.66,12,1,148
Pacifico,3947,Abarrotes,MEDIANO,500117871,149.72,15,2,90
Pacifico,3946,Abarrotes,PEQUEÑO,500110382,189.83,15.6,1,101
Pacifico,3946,Abarrotes,PEQUEÑO,500112271,192.78,25,2,31
Pacifico,3947,Abarrotes,GRANDE,500114591,613.16,80,1,155
Pacifico,3946,Abarrotes,PEQUEÑO,500114946,192.62,30,4,198
Pacifico,3946,Abarrotes,MEDIANO,500109824,263.33,30,3,98
Pacifico,3946,Abarrotes,MEDIANO,500112564,179.97,16,2,125
Pacifico,3946,Abarrotes,PEQUEÑO,500114166,206.94,54,2,60
Pacifico,3946,Abarrotes,PEQUEÑO,500109850,203.15,100,2,200
Pacifico,3946,Abarrotes,MEDIANO,500109954,417.58,24,2,151
Pacifico,3949,Abarrotes,PEQUEÑO,500115056,223.8,24,2,165
Pacifico,3947,Abarrotes,MEDIANO,500113141,231.03,48,0,93
Pacifico,3946,Abarrotes,GRANDE,500113653,130.47,0,2,93
Pacifico,3946,Abarrotes,PEQUEÑO,500116140,573.4,0,2,149
Pacifico,3946,Abarrotes,PEQUEÑO,500403526,159.1,78,1,104
Pacifico,3947,Abarrotes,PEQUEÑO,500616920,166.09,65,0,147
Pacifico,3947,Abarrotes,PEQUEÑO,500117290,224.1,0,2,124
Pacifico,3948,Abarrotes,PEQUEÑO,500115354,127.21,25,2,119
Pacifico,3946,Abarrotes,PEQUEÑO,500110391,193.82,48,1,78
Pacifico,3946,Abarrotes,PEQUEÑO,500115032,284.15,16,2,132
Pacifico,3946,Abarrotes,MEDIANO,500114792,406.32,9,1,28
Pacifico,3946,Abarrotes,MEDIANO,500109872,432.73,41.4,2,43
Pacifico,3947,Abarrotes,PEQUEÑO,500112342,475.46,28,3,180
Pacifico,3946,Abarrotes,PEQUEÑO,500115070,276.56,54,2,99
Pacifico,3946,Abarrotes,MEDIANO,500116622,319.72,25,2,100
Pacifico,3947,Abarrotes,MEDIANO,500116677,478.73,15,2,200
Pacifico,3946,Abarrotes,MEDIANO,500116668,323.48,35,1,172
Pacifico,3946,Abarrotes,PEQUEÑO,500109738,225.06,96,1,110
Pacifico,3946,Abarrotes,MEDIANO,500116086,519,30,4,177
Pacifico,3946,Abarrotes,PEQUEÑO,500111211,142.02,16,1,30
Pacifico,3947,Abarrotes,MEDIANO,500119542,445.74,20,2,46
Pacifico,3947,Abarrotes,PEQUEÑO,500113700,238.36,21,2,158
Pacifico,3946,Abarrotes,MEDIANO,500109926,450.85,31.5,2,109
Pacifico,3946,Abarrotes,MEDIANO,500113313,158.94,44,3,77
Pacifico,3947,Abarrotes,GRANDE,500110154,765.49,72,1,189
Pacifico,3946,Abarrotes,PEQUEÑO,500109734,228.83,32,2,111
Pacifico,3949,Abarrotes,GRANDE,500110001,1274.46,0,2,13
Pacifico,3946,Abarrotes,MEDIANO,500110314,593.33,0,1,148
Pacifico,3947,Abarrotes,PEQUEÑO,500611500,270.92,24,1,171
Pacifico,3947,Abarrotes,MEDIANO,500111830,148.75,160,1,137
Pacifico,3946,Abarrotes,PEQUEÑO,510490410,699.09,NA,0,187
Pacifico,3946,Abarrotes,GRANDE,500110068,348.57,30,4,21
Pacifico,3946,Abarrotes,PEQUEÑO,500116858,243.13,20,2,160
Pacifico,3948,Abarrotes,PEQUEÑO,500118008,173.51,30,2,110
Pacifico,3949,Abarrotes,MEDIANO,500109779,538.75,20,2,175
Pacifico,3949,Abarrotes,MEDIANO,500113950,394.41,24,2,91
Pacifico,3947,Abarrotes,PEQUEÑO,500113225,527.5,48,2,123
Pacifico,3946,Abarrotes,PEQUEÑO,500116705,139.88,16,1,137
Pacifico,3946,Abarrotes,PEQUEÑO,500116833,120.01,49,2,52
Pacifico,3946,Abarrotes,GRANDE,500201292,263.75,36,3,23
Pacifico,3946,Abarrotes,MEDIANO,500110374,507.54,18,2,189
Pacifico,3946,Abarrotes,MEDIANO,500392579,433.6,240,1,26
Pacifico,3946,Abarrotes,MEDIANO,500111686,532.96,0,2,140
Pacifico,3947,Abarrotes,MEDIANO,500119591,607,0,1,154
Pacifico,3946,Abarrotes,MEDIANO,500201420,349.71,40,5,187
Pacifico,3946,Abarrotes,MEDIANO,500113255,315.52,50,3,156
Pacifico,3946,Abarrotes,PEQUEÑO,500116103,299.74,0,1,101
Pacifico,3946,Abarrotes,PEQUEÑO,500109889,142.13,86,2,127
Pacifico,3947,Abarrotes,MEDIANO,500568792,646.33,65,0,103
Pacifico,3946,Abarrotes,PEQUEÑO,500118768,128.79,25,2,15
Pacifico,3947,Abarrotes,MEDIANO,500110581,486.23,0,2,59
Pacifico,3946,Abarrotes,PEQUEÑO,500114307,265.29,12,2,130
Pacifico,3946,Abarrotes,MEDIANO,500114862,227.13,18,3,136
Pacifico,3946,Abarrotes,PEQUEÑO,500118849,255.86,27,3,53
Pacifico,3946,Abarrotes,MEDIANO,500112656,321.99,20,3,165
Pacifico,3947,Abarrotes,PEQUEÑO,500568849,501.09,80,0,65
Pacifico,3946,Abarrotes,GRANDE,500110348,458.26,30,2,40
Pacifico,3947,Abarrotes,GRANDE,500568675,356.03,54,0,115
Pacifico,3946,Abarrotes,MEDIANO,500110331,967.08,0,2,64
Pacifico,3947,Abarrotes,PEQUEÑO,500114733,297.51,20,3,170
Pacifico,3946,Abarrotes,GRANDE,500111073,104.37,NA,1,106
Pacifico,3949,Abarrotes,PEQUEÑO,500110319,221.39,28,1,31
Pacifico,3946,Abarrotes,GRANDE,500115274,436.61,28,3,198
Pacifico,3947,Abarrotes,PEQUEÑO,500568708,57.83,12,0,46
Pacifico,3946,Abarrotes,PEQUEÑO,500109988,292.61,42,2,88
Pacifico,3946,Abarrotes,MEDIANO,500113895,676.28,0,1,43
Pacifico,3946,Abarrotes,GRANDE,500394996,1022.76,36,1,131
Pacifico,3946,Abarrotes,PEQUEÑO,500115379,268.62,84,3,152
Pacifico,3948,Abarrotes,PEQUEÑO,510498584,238.16,NA,0,81
Pacifico,3946,Abarrotes,MEDIANO,500109935,492.59,0,2,189
Pacifico,3946,Abarrotes,MEDIANO,500113342,389.32,16,1,34
Pacifico,3947,Abarrotes,MEDIANO,500115361,330.78,20,3,64
Pacifico,3947,Abarrotes,GRANDE,500115093,211.49,0,4,168
Pacifico,3948,Abarrotes,PEQUEÑO,500581534,161.43,24,1,102
Pacifico,3948,Abarrotes,PEQUEÑO,510361614,277.55,16,0,62
Pacifico,3946,Abarrotes,PEQUEÑO,500109855,334.15,30,3,192
Pacifico,3946,Abarrotes,MEDIANO,500109831,156.02,15,2,44
Pacifico,3949,Abarrotes,MEDIANO,500114444,477.46,60,2,144
Pacifico,3946,Abarrotes,MEDIANO,500110385,211.36,0,1,101
Pacifico,3946,Abarrotes,PEQUEÑO,500111439,96.17,45,3,12
Pacifico,3946,Abarrotes,GRANDE,500110203,552.75,36,1,90
Pacifico,3947,Abarrotes,PEQUEÑO,500568693,324.56,24,2,154
Pacifico,3946,Abarrotes,PEQUEÑO,500110955,232.47,0,2,128
Pacifico,3947,Abarrotes,PEQUEÑO,500110954,246.74,25,2,29
Pacifico,3946,Abarrotes,PEQUEÑO,500109998,260.47,15,2,28
Pacifico,3946,Abarrotes,MEDIANO,500116101,186.92,80,4,153
Pacifico,3946,Abarrotes,PEQUEÑO,500109736,413.67,48,1,52
Pacifico,3946,Abarrotes,PEQUEÑO,500109762,305.94,42,4,98
Pacifico,3946,Abarrotes,GRANDE,500114524,353.01,63,2,137
Pacifico,3947,Abarrotes,MEDIANO,500118344,199.62,24,3,32
Pacifico,3948,Abarrotes,MEDIANO,500117429,217.3,20,1,120
Pacifico,3947,Abarrotes,MEDIANO,500118917,452.44,90,2,81
Pacifico,3946,Abarrotes,MEDIANO,500110201,395.88,60,2,18
